"ID","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","Complain","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","AcceptedCmp1","AcceptedCmp2","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","Response","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Income","Z_CostContact","Z_Revenue","Response_Total","Age","Age_Group"
6365,1987,"2n Cycle",Married,,0,0,"02-09-2013",5,0,10,12,12,25,1,20,1,0,0,0,0,0,0,2,0,3,6," $30,390.00 ","","","0",39,"36-45"
6374,1954,PhD,Married,,0,1,"05-17-2013",50,0,223,2,31,0,2,39,5,0,0,0,0,0,0,5,2,4,8," $36,930.00 ","","","0",72,"56+"
6376,1979,Graduation,Single,,1,0,"10-06-2013",83,0,191,56,139,51,8,100,4,0,0,0,0,0,0,4,3,8,4," $57,537.00 ","","","0",47,"46-55"
6379,1949,Master,Widow,,1,1,"05-29-2013",3,0,67,1,20,0,2,31,3,0,0,0,0,0,1,2,2,2,7," $47,570.00 ","","","1",77,"56+"
6382,1953,Graduation,Together,,1,1,"06-26-2014",97,0,25,0,11,3,0,15,1,0,0,0,0,0,0,1,0,3,4," $48,794.00 ","","","0",73,"56+"
6383,1971,PhD,Together,,1,0,"05-25-2014",78,0,26,0,15,2,1,2,2,0,0,0,0,0,0,3,0,3,8," $32,892.00 ","","","0",55,"46-55"
6384,1978,Graduation,Divorced,,0,1,"11-02-2014",30,0,909,12,278,0,12,242,3,0,0,1,0,0,0,5,2,11,8," $71,022.00 ","","","1",48,"46-55"
6387,1976,PhD,Together,,1,1,"08-05-2014",39,0,42,0,17,0,0,18,3,0,0,1,0,0,0,2,1,3,5," $52,190.00 ","","","1",50,"46-55"
6398,1974,Basic,Married,,1,0,"03-29-2014",2,0,7,10,13,16,0,4,2,0,0,0,0,0,0,3,0,3,8," $18,393.00 ","","","0",52,"46-55"
6404,1969,Graduation,Together,,1,2,"03-24-2013",10,0,151,7,89,0,7,28,5,0,0,0,0,0,0,4,1,6,5," $58,917.00 ","","","0",57,"56+"
6406,1988,Master,Married,,0,0,"10-28-2013",13,0,647,107,391,175,67,40,1,0,0,0,0,0,0,6,4,10,3," $78,285.00 ","","","0",38,"36-45"
6409,1967,Graduation,Divorced,,0,0,"05-18-2013",18,0,267,140,599,34,12,127,1,0,0,0,0,0,1,7,5,7,6," $57,136.00 ","","","1",59,"56+"
6417,1971,Master,Together,,0,0,"10-14-2012",85,0,829,138,430,60,92,15,1,0,0,0,0,0,0,4,6,13,2," $80,573.00 ","","","0",55,"46-55"
6421,1961,Graduation,Together,,0,0,"03-07-2013",32,0,1050,178,555,77,138,118,1,1,0,0,0,0,0,4,7,9,1," $88,347.00 ","","","1",65,"56+"
6422,1954,Graduation,Married,,0,0,"01-17-2013",20,0,344,189,482,50,33,172,1,0,0,0,0,0,0,5,6,5,2," $86,718.00 ","","","0",72,"56+"
6424,1977,Graduation,Together,,1,0,"01-30-2014",9,0,12,6,2,11,2,16,1,0,0,0,0,0,0,1,0,3,4," $33,178.00 ","","","0",49,"46-55"
6428,1950,PhD,Widow,,0,0,"03-05-2014",37,0,605,10,345,84,54,32,1,0,0,0,0,0,0,1,8,7,0," $76,842.00 ","","","0",76,"56+"
6431,1964,PhD,Married,,1,1,"02-23-2013",13,0,42,1,18,3,0,4,2,0,0,0,0,0,0,2,0,3,7," $45,759.00 ","","","0",62,"56+"
6437,1985,"2n Cycle",Single,,1,0,"06-19-2013",80,0,21,8,20,15,3,9,1,0,0,0,0,0,0,2,0,3,7," $41,473.00 ","","","0",41,"36-45"
6439,1958,Graduation,Married,,0,1,"08-17-2012",37,0,789,0,133,0,28,152,7,0,0,0,0,0,0,11,5,8,7," $61,074.00 ","","","0",68,"56+"
6445,1967,Graduation,Together,,0,0,"07-14-2013",73,0,243,101,405,29,40,40,1,0,0,0,0,0,0,4,5,6,2," $66,825.00 ","","","0",59,"56+"
6457,1976,Graduation,Divorced,,0,1,"05-29-2014",77,0,527,24,230,32,24,65,2,0,0,0,0,0,0,6,4,12,4," $64,892.00 ","","","0",50,"46-55"
6460,1982,Graduation,Married,,1,0,"07-13-2013",78,0,12,4,6,11,8,16,2,0,0,0,0,0,0,2,0,3,8," $28,718.00 ","","","0",44,"36-45"
6461,1969,Master,Single,,0,1,"05-19-2013",74,0,581,49,157,43,8,108,1,0,0,0,1,0,0,5,6,11,2," $62,772.00 ","","","1",57,"56+"
6466,1965,PhD,Married,,1,1,"12-03-2014",22,0,105,0,9,2,1,4,3,0,0,0,0,0,0,2,1,4,3," $57,236.00 ","","","0",61,"56+"
6471,1971,Master,Single,,1,0,"10-17-2013",17,0,14,2,30,8,2,3,1,0,0,0,0,0,0,2,0,4,5," $36,230.00 ","","","0",55,"46-55"
6488,1959,PhD,Married,,0,1,"06-04-2014",86,0,76,0,7,0,0,16,1,0,0,0,0,0,0,3,2,2,5," $38,829.00 ","","","0",67,"56+"
6497,1960,Graduation,Married,,0,1,"07-11-2012",32,0,293,6,23,13,6,92,4,0,0,0,0,0,0,6,2,5,8," $51,651.00 ","","","0",66,"56+"
6504,1975,"2n Cycle",Together,,1,0,"11-20-2013",24,0,2,5,9,28,6,28,3,0,0,1,0,0,0,2,1,3,5," $19,789.00 ","","","1",51,"46-55"
6507,1980,Graduation,Single,,1,0,"04-10-2013",16,0,16,11,15,2,0,12,2,0,0,0,0,0,0,1,1,4,3," $30,828.00 ","","","0",46,"46-55"
6515,1977,Graduation,Together,,1,0,"06-12-2013",92,0,6,2,18,2,8,14,1,0,0,0,0,0,0,2,0,3,4," $39,771.00 ","","","0",49,"46-55"
6516,1989,Basic,Married,,1,0,"03-18-2013",37,0,0,0,1,7,4,6,1,0,0,0,0,0,0,1,0,2,7," $17,487.00 ","","","0",37,"36-45"
6518,1951,PhD,Widow,,0,1,"11-06-2013",8,0,546,0,48,0,6,6,1,0,0,0,0,0,0,7,3,8,5," $67,680.00 ","","","0",75,"56+"
6521,1954,Graduation,Together,,0,0,"03-18-2014",18,0,613,22,319,33,102,12,1,0,0,0,0,0,0,4,6,9,1," $77,972.00 ","","","0",72,"56+"
6528,1982,Master,Together,,1,0,"05-06-2014",75,0,2,2,2,2,1,1,1,0,0,0,0,0,0,1,0,2,8," $18,492.00 ","","","0",44,"36-45"
6534,1974,Graduation,Together,,1,0,"04-01-2014",94,0,29,0,29,0,5,4,1,0,0,0,0,0,0,2,0,3,5," $47,889.00 ","","","0",52,"46-55"
6543,1945,Master,Together,,0,0,"01-15-2013",45,0,521,168,706,80,76,61,1,0,0,0,0,0,0,3,6,4,2," $62,847.00 ","","","0",81,"56+"
6544,1949,PhD,Together,,0,1,"05-22-2014",63,0,529,0,356,63,28,0,3,0,0,0,0,0,0,6,7,11,3," $67,911.00 ","","","0",77,"56+"
6565,1949,Master,Married,,0,1,"03-28-2013",91,0,1012,80,498,0,16,176,2,1,0,0,0,0,0,11,4,9,5," $76,995.00 ","","","1",77,"56+"
6566,1954,PhD,Married,,1,1,"08-11-2012",39,0,826,50,317,50,38,38,9,0,0,0,0,0,0,5,2,12,8," $72,550.00 ","","","0",72,"56+"
6568,1984,Graduation,Married,,1,0,"03-28-2013",97,0,11,0,36,15,5,12,1,0,0,0,0,0,0,2,0,3,7," $38,680.00 ","","","0",42,"36-45"
6575,1981,Graduation,Together,,1,1,"10-27-2012",51,0,230,48,214,13,32,75,8,0,0,0,0,0,0,9,1,7,9," $56,386.00 ","","","0",45,"36-45"
6583,1955,"2n Cycle",Married,,0,0,"03-06-2013",54,0,390,22,323,104,35,107,1,1,0,0,0,0,0,6,8,6,3," $72,635.00 ","","","1",71,"56+"
6605,1944,PhD,Divorced,,0,0,"11-27-2013",85,0,504,13,131,8,0,26,1,0,0,0,1,0,0,9,4,6,7," $55,614.00 ","","","1",82,"56+"
6606,1969,Master,Married,,1,0,"03-31-2013",11,0,964,34,137,15,0,11,2,0,0,0,1,0,0,5,2,10,8," $70,091.00 ","","","1",57,"56+"
6609,1966,Graduation,Widow,,0,0,"09-18-2012",64,0,1,26,25,17,23,15,1,0,0,0,0,0,1,3,0,3,9," $27,038.00 ","","","1",60,"56+"
6613,1970,Master,Married,,1,0,"12-10-2012",39,0,513,7,133,46,14,14,6,0,0,0,0,0,0,8,4,8,8," $44,511.00 ","","","0",56,"56+"
6616,1975,Graduation,Together,,0,1,"10-23-2013",47,0,178,3,85,71,66,58,2,0,0,0,0,0,0,3,3,8,2," $59,481.00 ","","","0",51,"46-55"
6619,1978,Graduation,Married,,1,1,"02-01-2013",91,0,22,1,13,4,0,4,2,0,0,0,0,0,0,1,0,3,7," $38,415.00 ","","","0",48,"46-55"
6634,1979,Master,Divorced,,1,0,"07-08-2013",78,0,22,3,18,0,0,11,1,0,0,0,0,0,0,2,0,3,7," $33,462.00 ","","","0",47,"46-55"
6637,1988,Graduation,Single,,0,0,"02-11-2013",46,0,277,162,305,173,76,124,1,0,0,0,0,0,0,3,4,7,1," $66,951.00 ","","","0",38,"36-45"
6642,1961,Graduation,Divorced,,2,1,"01-23-2013",50,0,30,5,22,8,9,28,4,0,0,0,0,0,0,2,1,4,6," $27,215.00 ","","","0",65,"56+"
6646,1984,Graduation,Together,,1,0,"01-03-2014",23,0,3,0,5,13,0,1,1,0,0,0,0,0,0,1,0,3,6," $16,529.00 ","","","0",42,"36-45"
6652,1965,Graduation,Married,,0,0,"09-06-2014",28,0,227,151,573,98,54,31,1,0,0,0,0,0,0,3,4,9,1," $77,343.00 ","","","0",61,"56+"
6653,1970,PhD,Married,,1,1,"07-30-2012",72,0,293,0,87,4,11,23,4,0,0,0,0,0,1,7,2,5,7," $55,158.00 ","","","1",56,"56+"
6658,1972,Graduation,Together,,0,1,"07-22-2013",37,0,771,51,154,54,10,154,7,0,0,0,0,0,0,11,2,12,6," $59,868.00 ","","","0",54,"46-55"
6661,1974,Graduation,Married,,0,1,"12-08-2012",63,0,757,80,217,29,80,11,5,0,0,0,0,0,0,9,6,12,6," $67,445.00 ","","","0",52,"46-55"
6663,1940,PhD,Single,,0,0,"08-07-2013",96,0,144,0,7,0,0,6,1,0,0,0,0,0,0,3,1,4,5," $51,141.00 ","","","0",86,"56+"
6673,1965,Graduation,Single,,0,0,"03-19-2013",51,0,28,6,27,12,17,39,1,0,0,0,0,0,0,3,0,3,8," $23,478.00 ","","","0",61,"56+"
6678,1989,Graduation,Together,,1,0,"03-28-2014",5,0,33,4,24,4,2,5,2,0,0,0,0,0,0,3,0,4,7," $31,928.00 ","","","0",37,"36-45"
6679,1966,Graduation,Single,,0,0,"12-06-2014",29,0,10,3,3,0,0,0,1,0,0,0,0,0,0,0,0,3,3," $33,279.00 ","","","0",60,"56+"
6682,1973,Basic,Married,,1,0,"11-12-2012",41,0,2,8,1,4,7,15,1,0,0,0,0,0,0,1,0,3,8," $18,978.00 ","","","0",53,"46-55"
6690,1966,Master,Married,,1,1,"03-14-2013",30,0,38,4,22,4,2,20,4,0,0,0,0,0,0,3,1,3,7," $38,179.00 ","","","0",60,"56+"
6694,1964,Graduation,Married,,0,1,"11-25-2013",27,0,438,66,400,12,38,114,1,0,0,0,0,0,0,8,3,13,4," $75,236.00 ","","","0",62,"56+"
6710,1951,Master,Single,,2,1,"11-17-2012",84,0,68,1,13,3,5,13,1,0,0,0,0,0,0,2,0,4,6," $58,217.00 ","","","0",75,"56+"
6715,1948,PhD,Single,,0,1,"02-01-2013",3,0,502,19,132,0,6,26,6,0,0,0,0,0,0,6,2,11,6," $60,200.00 ","","","0",78,"56+"
6720,1968,Master,Together,,0,1,"10-16-2013",11,0,314,11,53,4,3,107,3,0,0,0,1,0,1,7,3,4,7," $43,795.00 ","","","2",58,"56+"
6721,1951,Graduation,Married,,0,1,"07-29-2013",21,0,572,19,286,50,38,248,3,0,0,0,0,0,0,6,3,5,3," $71,965.00 ","","","0",75,"56+"
6722,1954,PhD,Married,,0,1,"06-28-2014",98,0,479,28,136,75,14,35,3,0,0,0,0,0,0,10,3,7,6," $70,421.00 ","","","0",72,"56+"
6728,1985,Graduation,Together,,1,0,"08-27-2012",38,0,16,0,17,6,3,6,2,0,0,0,0,0,0,1,0,3,9," $29,103.00 ","","","0",41,"36-45"
6729,1988,Graduation,Single,,0,0,"10-08-2012",95,0,456,19,832,75,118,38,1,0,0,0,0,0,0,4,5,11,3," $68,655.00 ","","","0",38,"36-45"
6730,1954,Graduation,Married,,1,1,"03-11-2012",92,1,34,1,14,0,0,5,3,0,0,0,0,0,0,2,0,3,8," $38,998.00 ","","","0",72,"56+"
6742,1979,Graduation,Married,,1,0,"01-13-2013",82,1,2,2,1,3,1,2,1,0,0,0,0,0,0,1,0,2,8," $17,688.00 ","","","0",47,"46-55"
6749,1966,Graduation,Single,,1,1,"08-08-2012",78,0,957,47,494,82,47,95,4,0,0,0,0,0,0,5,3,6,8," $86,358.00 ","","","0",60,"56+"
6768,1962,Graduation,Divorced,,1,2,"12-01-2013",75,0,22,1,8,2,1,2,2,0,0,0,0,0,0,1,0,3,8," $37,859.00 ","","","0",64,"56+"
6770,1985,Graduation,Married,,1,0,"08-20-2013",5,0,5,13,14,0,5,31,2,0,0,1,0,0,1,2,1,2,6," $21,355.00 ","","","2",41,"36-45"
6798,1966,Graduation,Single,,1,1,"03-20-2013",30,0,231,7,137,4,15,39,9,0,0,0,0,0,1,5,1,8,7," $37,070.00 ","","","1",60,"56+"
6810,1983,Graduation,Divorced,,0,0,"05-28-2013",76,0,267,98,606,48,70,98,1,0,0,0,0,1,1,3,2,6,1," $82,025.00 ","","","2",43,"36-45"
6815,1980,"2n Cycle",Married,,0,0,"05-23-2014",4,0,448,21,125,52,101,62,0,1,0,1,0,1,1,7,6,8,2," $96,547.00 ","","","4",46,"46-55"
6818,1974,Graduation,Married,,0,1,"12-09-2012",26,0,98,0,106,49,10,106,5,0,0,0,0,0,0,5,1,5,6," $44,989.00 ","","","0",52,"46-55"
6825,1953,Graduation,Together,,1,1,"06-03-2013",86,0,13,0,3,0,0,0,1,0,0,0,0,0,0,1,0,2,7," $41,452.00 ","","","0",73,"56+"
6853,1982,Master,Single,,0,0,"04-07-2013",12,0,712,26,538,69,13,80,1,0,0,0,1,1,1,3,6,11,1," $75,777.00 ","","","3",44,"36-45"
6856,1979,Graduation,Together,,1,0,"03-09-2012",75,0,14,0,23,4,5,19,3,0,0,0,0,0,1,3,0,3,9," $21,645.00 ","","","1",47,"46-55"
6859,1987,Graduation,Single,,1,0,"08-10-2013",30,0,37,4,24,16,9,9,2,0,0,0,0,0,0,4,0,3,9," $29,236.00 ","","","0",39,"36-45"
6862,1971,Graduation,Divorced,,0,0,"05-18-2014",65,0,1,1,3,1,1,1,15,0,0,0,0,0,0,0,0,0,20," $1,730.00 ","","","0",55,"46-55"
6864,1989,Master,Divorced,,0,0,"05-22-2014",34,0,8,4,10,2,2,4,2,0,0,0,0,0,0,3,0,3,5," $10,979.00 ","","","0",37,"36-45"
6866,1969,Master,Together,,1,1,"03-23-2014",56,0,8,0,14,2,3,7,1,0,0,0,0,0,0,1,0,3,5," $35,924.00 ","","","0",57,"56+"
6870,1959,PhD,Divorced,,0,1,"09-17-2013",73,0,182,2,49,17,13,20,1,0,0,0,0,0,0,3,1,7,2," $68,805.00 ","","","0",67,"56+"
6872,1974,PhD,Married,,0,1,"08-21-2013",43,0,284,3,84,4,7,23,2,0,0,0,0,0,0,4,2,8,4," $65,352.00 ","","","0",52,"46-55"
6875,1965,PhD,Together,,0,0,"08-28-2012",38,0,167,13,180,86,13,70,2,0,0,0,0,0,0,7,3,5,8," $32,727.00 ","","","0",61,"56+"
6878,1954,Graduation,Widow,,0,0,"12-12-2012",14,0,43,12,96,78,40,55,3,0,0,0,0,0,0,4,1,6,7," $27,421.00 ","","","0",72,"56+"
6885,1977,Graduation,Divorced,,1,0,"01-12-2013",36,0,38,0,12,3,1,1,1,0,0,0,0,0,0,2,0,3,7," $32,952.00 ","","","0",49,"46-55"
6887,1967,Graduation,Single,,1,1,"04-24-2014",33,0,245,16,223,21,43,16,2,0,0,0,0,0,0,8,1,8,6," $79,146.00 ","","","0",59,"56+"
6892,1968,Graduation,Divorced,,0,1,"03-06-2014",23,0,641,7,56,0,0,28,8,1,0,0,1,0,0,10,4,6,8," $61,671.00 ","","","2",58,"56+"
6905,1994,Graduation,Together,,0,0,"08-22-2012",55,0,241,45,604,34,26,54,1,0,0,0,0,0,0,6,4,10,2," $80,685.00 ","","","0",32,"26-35"
6906,1953,Master,Widow,,0,0,"03-06-2013",73,0,167,48,602,63,72,72,1,1,0,0,1,1,1,3,10,4,2," $84,953.00 ","","","4",73,"56+"
6912,1967,PhD,Married,,0,2,"08-20-2013",60,0,593,30,91,29,22,7,1,0,0,0,0,0,0,6,3,12,4," $63,246.00 ","","","0",59,"56+"
6918,1989,Graduation,Married,,1,0,"04-07-2013",56,0,5,4,13,8,0,4,1,0,0,0,0,0,0,1,0,3,8," $28,691.00 ","","","0",37,"36-45"
6919,1978,"2n Cycle",Married,,1,0,"04-06-2013",39,0,4,7,15,13,9,15,3,0,0,0,0,0,0,2,1,3,6," $26,224.00 ","","","0",48,"46-55"
6927,1968,PhD,Married,,1,1,"05-10-2012",70,0,224,0,30,0,0,10,8,0,0,0,0,0,0,5,1,5,8," $44,377.00 ","","","0",58,"56+"
6931,1967,Graduation,Divorced,,0,0,"02-15-2014",19,0,464,151,292,65,60,30,1,0,0,0,0,1,1,8,3,4,4," $76,982.00 ","","","2",59,"56+"
6932,1941,PhD,Married,,0,0,"04-13-2013",77,0,1285,42,716,55,0,21,0,0,0,0,0,1,0,7,10,5,2," $93,027.00 ","","","1",85,"56+"
6935,1951,"2n Cycle",Married,,0,0,"01-12-2013",44,0,207,26,447,75,0,223,1,1,0,0,0,0,0,5,7,12,2," $78,497.00 ","","","1",75,"56+"
6940,1966,PhD,Single,,1,2,"10-21-2013",86,0,100,1,39,6,1,76,4,0,0,1,0,0,0,3,2,3,6," $46,734.00 ","","","1",60,"56+"
6941,1971,Graduation,Single,,0,0,"07-14-2013",92,0,17,8,12,11,15,32,1,0,0,0,0,0,0,2,1,2,7," $31,632.00 ","","","0",55,"46-55"
6945,1952,Graduation,Single,,0,0,"04-06-2013",72,0,387,20,713,38,54,163,1,0,0,0,0,0,0,9,11,11,5," $84,574.00 ","","","0",74,"56+"
6950,1958,Master,Married,,1,1,"12-15-2013",25,0,35,1,16,0,1,1,2,0,0,0,0,0,0,2,0,3,7," $49,572.00 ","","","0",68,"56+"
6958,1977,Master,Married,,1,0,"05-07-2013",42,0,14,0,4,0,0,8,1,0,0,0,0,0,0,1,1,2,6," $27,889.00 ","","","0",49,"46-55"
6961,1974,Graduation,Married,,2,0,"05-22-2014",26,0,1,1,5,0,3,1,1,0,0,0,0,0,0,1,0,2,8," $26,751.00 ","","","0",52,"46-55"
6963,1947,Graduation,Single,,0,0,"05-03-2014",85,0,675,11,400,15,45,11,1,0,0,0,0,1,0,2,5,10,1," $77,457.00 ","","","1",79,"56+"
6969,1982,Graduation,Together,,1,0,"07-08-2013",75,0,99,13,66,43,8,4,3,0,0,0,0,0,0,4,1,5,7," $50,272.00 ","","","0",44,"36-45"
6974,1972,PhD,Together,,0,0,"12-31-2013",89,0,518,42,742,55,56,84,1,0,0,0,0,0,0,6,10,5,2," $83,443.00 ","","","0",54,"46-55"
6977,1974,Graduation,Together,,0,1,"10-14-2012",87,0,1073,0,629,145,37,37,1,0,0,0,0,1,0,10,5,13,6," $75,702.00 ","","","1",52,"46-55"
6982,1976,Graduation,Married,,0,0,"03-19-2013",14,0,783,30,537,140,76,15,1,0,0,0,0,0,0,4,10,9,2," $74,068.00 ","","","0",50,"46-55"
6983,1950,Master,Divorced,,1,1,"01-05-2014",24,0,23,2,17,2,1,0,2,0,0,0,0,0,0,2,0,3,7," $38,054.00 ","","","0",76,"56+"
6988,1986,Graduation,Married,,1,0,"10-01-2013",93,0,656,80,455,52,107,93,2,0,0,1,0,1,0,8,4,8,4," $71,952.00 ","","","2",40,"36-45"
6991,1951,Graduation,Divorced,,0,1,"10-04-2013",88,0,537,6,42,16,6,30,2,0,0,0,0,0,0,9,3,6,8," $43,185.00 ","","","0",75,"56+"
6999,1980,Master,Married,,0,0,"05-13-2014",80,0,656,16,106,32,16,8,1,0,0,0,0,0,0,7,3,12,3," $69,661.00 ","","","0",46,"46-55"
7000,1972,"2n Cycle",Single,,0,0,"10-13-2013",18,0,279,172,74,38,8,246,1,0,0,0,0,0,0,2,10,10,1," $65,704.00 ","","","0",54,"46-55"
7002,1955,Graduation,Single,,0,1,"03-10-2013",13,0,163,48,90,0,45,52,1,0,0,0,0,0,0,3,2,8,3," $62,535.00 ","","","0",71,"56+"
7004,1984,Graduation,Single,,1,0,"03-16-2013",82,0,24,3,26,7,1,23,3,0,0,1,0,0,0,3,1,2,9," $11,012.00 ","","","1",42,"36-45"
7005,1981,Graduation,Single,,0,0,"06-16-2014",71,0,479,35,179,28,7,85,1,0,0,0,1,0,0,5,3,12,2," $58,684.00 ","","","1",45,"36-45"
7007,1968,Master,Married,,2,0,"01-04-2014",47,0,17,3,18,3,4,18,2,0,0,0,0,0,0,3,1,2,7," $29,543.00 ","","","0",58,"56+"
7010,1965,"2n Cycle",Married,,0,0,"07-04-2014",41,0,635,114,254,132,152,76,1,0,0,0,0,1,0,6,6,7,3," $70,924.00 ","","","1",61,"56+"
7011,1973,Graduation,Married,,1,0,"12-10-2012",47,0,43,2,27,0,9,12,3,0,0,0,0,0,0,3,0,4,7," $33,471.00 ","","","0",53,"46-55"
7019,1963,Graduation,Together,,1,1,"01-23-2013",49,0,109,18,16,24,26,18,4,0,0,0,0,0,0,3,1,5,4," $54,414.00 ","","","0",63,"56+"
7022,1971,Graduation,Married,,1,0,"09-28-2012",2,0,739,107,309,140,80,35,1,0,0,0,0,0,0,2,5,13,6," $76,445.00 ","","","0",55,"46-55"
7023,1953,PhD,Single,,2,1,"11-26-2012",87,0,189,2,55,0,5,12,4,0,0,0,0,0,0,6,1,4,9," $46,231.00 ","","","0",73,"56+"
7030,1955,PhD,Married,,0,1,"03-30-2013",1,0,1200,0,204,38,29,14,3,1,0,0,0,0,0,11,9,12,6," $66,465.00 ","","","1",71,"56+"
7034,1978,"2n Cycle",Married,,1,0,"01-09-2013",34,0,8,7,9,13,6,12,2,0,0,0,0,0,0,2,0,3,8," $25,804.00 ","","","0",48,"46-55"
7037,1974,PhD,Married,,1,0,"11-08-2013",50,0,194,55,134,15,0,3,3,0,0,0,0,0,0,4,2,8,6," $37,087.00 ","","","0",52,"46-55"
7042,1983,Graduation,Married,,0,0,"01-03-2013",14,0,3,3,14,15,21,10,1,0,0,0,0,0,1,2,1,2,9," $36,790.00 ","","","1",43,"36-45"
7053,1966,PhD,Single,,0,0,"06-29-2013",75,0,604,28,674,91,28,28,1,0,0,0,0,0,0,3,10,8,1," $78,420.00 ","","","0",60,"56+"
7055,1952,PhD,Together,,0,1,"09-10-2012",57,0,888,0,57,0,0,76,2,0,0,0,0,0,0,8,5,11,5," $61,010.00 ","","","0",74,"56+"
7059,1963,Graduation,Married,,0,0,"06-26-2014",47,0,483,84,398,205,84,241,1,0,0,1,0,0,0,3,7,8,1," $80,124.00 ","","","1",63,"56+"
7072,1973,Graduation,Married,,0,1,"03-29-2013",69,0,432,79,341,177,136,170,2,0,0,0,0,0,0,8,5,4,4," $67,432.00 ","","","0",53,"46-55"
7079,1962,Graduation,Divorced,,0,1,"08-09-2012",38,0,897,23,207,15,11,92,5,0,0,0,0,0,0,9,6,12,6," $63,887.00 ","","","0",64,"56+"
7093,1985,Graduation,Married,,1,0,"11-14-2013",74,0,3,6,5,0,2,6,1,0,0,0,0,0,0,0,0,3,7," $19,986.00 ","","","0",41,"36-45"
7094,1975,Graduation,Widow,,0,1,"12-25-2013",87,0,445,53,213,104,98,151,1,0,0,0,0,0,0,6,4,13,4," $58,330.00 ","","","0",51,"46-55"
7101,1963,PhD,Widow,,0,1,"01-25-2013",24,0,953,0,71,0,0,174,6,0,0,0,0,0,0,10,5,10,8," $52,278.00 ","","","0",63,"56+"
7106,1943,PhD,Married,,0,0,"03-31-2014",73,0,483,0,591,156,0,12,1,0,0,0,0,0,0,3,5,10,1," $75,865.00 ","","","0",83,"56+"
7108,1965,Master,Widow,,1,1,"08-09-2012",54,0,205,20,47,23,2,56,6,0,0,0,0,0,0,5,2,5,5," $51,390.00 ","","","0",61,"56+"
7118,1957,Graduation,Married,,0,1,"01-08-2012",61,0,833,80,363,52,26,174,2,0,0,1,0,0,1,9,5,6,6," $73,803.00 ","","","2",69,"56+"
7119,1982,Graduation,Single,,0,0,"12-01-2013",45,0,395,15,263,60,54,38,1,0,0,0,0,0,0,2,3,6,1," $68,627.00 ","","","0",44,"36-45"
7124,1968,Graduation,Divorced,,1,1,"01-02-2013",72,0,43,4,12,8,0,27,5,0,0,0,0,0,0,2,1,4,5," $36,997.00 ","","","0",58,"56+"
7128,1977,PhD,Single,,1,1,"07-12-2013",91,0,4,0,5,0,1,5,1,0,0,0,0,0,0,1,0,2,7," $42,997.00 ","","","0",49,"46-55"
7129,1962,PhD,Married,,0,1,"02-17-2013",72,0,686,17,142,23,26,35,8,0,0,0,0,0,0,6,4,13,6," $54,693.00 ","","","0",64,"56+"
7141,1986,Master,Single,,1,0,"12-29-2012",15,0,88,10,46,2,3,64,4,0,0,0,0,0,1,5,1,2,10," $21,888.00 ","","","1",40,"36-45"
7143,1955,"2n Cycle",Together,,0,1,"06-11-2013",14,0,209,162,209,41,162,37,5,0,0,0,0,0,0,4,7,10,2," $74,805.00 ","","","0",71,"56+"
7152,1983,Master,Married,,1,0,"05-04-2013",64,0,12,0,13,2,0,10,1,0,0,0,0,0,0,1,0,3,7," $27,100.00 ","","","0",43,"36-45"
7165,1972,Graduation,Together,,0,1,"10-22-2013",59,0,381,35,172,56,86,93,2,0,0,0,0,0,0,8,2,10,5," $64,474.00 ","","","0",54,"46-55"
7181,1977,Graduation,Married,,0,1,"07-11-2013",97,0,35,0,13,2,0,2,2,0,0,0,0,0,0,2,0,3,8," $30,368.00 ","","","0",49,"46-55"
7186,1966,PhD,Together,,1,1,"05-26-2014",43,0,24,0,2,0,0,9,2,0,0,1,0,0,0,1,1,2,5," $30,843.00 ","","","1",60,"56+"
7187,1969,Master,Together,,1,1,"05-18-2013",52,0,375,42,48,94,66,96,7,0,0,0,0,0,0,4,10,4,3,"","","","0",57,"56+"
7192,1955,Graduation,Together,,0,1,"04-15-2013",58,1,172,73,93,95,78,34,2,0,0,0,0,0,0,2,4,10,1," $65,748.00 ","","","0",71,"56+"
7196,1950,PhD,Married,,1,1,"08-02-2014",20,0,9,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,3," $41,145.00 ","","","0",76,"56+"
7212,1966,Graduation,Married,,0,1,"08-06-2014",99,0,54,0,7,0,0,4,1,0,0,0,0,0,0,2,0,3,6," $44,794.00 ","","","0",60,"56+"
7214,1957,Graduation,Married,,0,0,"05-07-2013",49,0,792,0,275,45,45,126,1,0,0,0,0,0,0,4,8,5,3," $62,187.00 ","","","0",69,"56+"
7215,1983,Graduation,Single,,0,0,"12-03-2013",69,0,722,27,102,44,72,168,0,1,0,0,1,1,1,6,8,13,2," $101,970.00 ","","","4",43,"36-45"
7224,1977,Graduation,Married,,1,1,"12-29-2013",24,0,10,0,10,3,1,7,2,0,0,0,0,0,0,1,1,2,8," $31,353.00 ","","","0",49,"46-55"
7230,1960,PhD,Divorced,,0,1,"04-10-2012",98,0,459,0,24,6,0,4,6,0,0,0,1,0,1,4,5,7,6," $50,611.00 ","","","2",66,"56+"
